,GeoType,GeoName,discuss,discussOppose,reducetax,reducetaxOppose,CO2limits,CO2limitsOppose,localofficials,localofficialsOppose,governor,governorOppose,congress,congressOppose,president,presidentOppose,corporations,corporationsOppose,citizens,citizensOppose,regulate,regulateOppose,supportRPS,supportRPSOppose,drilloffshore,drilloffshoreOppose,drillANWR,drillANWROppose,fundrenewables,fundrenewablesOppose,rebates,rebatesOppose,mediaweekly,mediaweeklyOppose,gwvoteimp,gwvoteimpOppose,teachGW,teachGWOppose,priority,priorityOppose,happening,happeningOppose,human,humanOppose,consensus,consensusOppose,worried,worriedOppose,personal,personalOppose,harmUS,harmUSOppose,devharm,devharmOppose,futuregen,futuregenOppose,harmplants,harmplantsOppose,timing,timingOppose,affectweather,affectweatherOppose,Areaname,LND010200D,isCounty,POP,totalvotes,other_votes,democrat_votes,republican_votes,republican_pct,vote_color,PopDensity (pop/sq mi),%Democrat,%Republican,Abs_Difference,Political_Affiliation
1071,County,"Jackson County, Alabama",22.64,77.256,52.878,45.32,49.988,49.471,42.587,18.242,40.93,19.906,45.234,26.724,48.16,17.085,60.06,12.595,52.145,14.858,65.541,34.315,54.025,45.94,70.07600000000001,28.704,38.975,59.88800000000001,80.218,19.587,76.844,22.492,17.702,81.857,47.863,42.023,66.336,33.941,33.368,36.666,54.166,20.704,43.672,43.39100000000001,35.087,33.947,47.038,52.969,30.972,55.827,48.88800000000001,37.749,51.40600000000001,30.33,56.135,28.785,55.262,28.559,42.124,57.879,42.497,8.798,"Jackson, AL",1126.77,True,51626.0,20984.0,639.0,3673.0,16672.0,0.7945,red,45.81769127683557,17.503812428516966,79.451010293557,61.94719786504004,Repub
1073,County,"Jefferson County, Alabama",30.442,69.6,68.52199999999999,29.639,70.03699999999999,29.217,57.249,12.574000000000002,55.364,12.698,59.044,16.675,61.967,10.136,67.593,9.613,62.44300000000001,10.549,74.449,23.739,63.062,36.489,59.944,38.493,30.702,67.633,84.67299999999999,14.259,81.455,18.068,20.219,78.734,53.499,36.346,78.81,21.094,49.32899999999999,20.105,66.697,10.094,52.75100000000001,38.037,52.11600000000001,21.845,59.56100000000001,40.681,41.585,44.072,59.39,27.453000000000007,62.179,19.749,64.611,19.486,66.358,19.141,58.024,41.976000000000006,60.868,5.599,"Jefferson, AL",1123.8,True,658573.0,304191.0,12550.0,156873.0,134768.0,0.44299999999999995,blue,586.0233137568963,51.57055928676391,44.30374337176314,7.26681591500077,Demo
1075,County,"Lamar County, Alabama",22.228,77.676,52.16,46.235,49.27,50.074,42.343,19.016,40.533,20.69,44.7,27.651,47.143,17.799,58.195,13.43,50.769,15.981,64.34899999999999,35.247,52.063,47.992,70.293,28.374,40.663,58.01,79.032,20.739,75.61399999999998,23.653,17.408,82.12899999999998,43.953,45.011,65.16199999999999,34.955,33.043,37.247,52.636,21.926,41.975,44.95,33.769,34.399,44.844,55.13399999999999,30.77,55.974,47.399,39.306,49.483,32.124,53.801,30.84,54.64,30.545,42.153,57.849,42.431,9.067,"Lamar, AL",605.47,True,13805.0,6966.0,107.0,1036.0,5823.0,0.8359,red,22.800469057096144,14.872236577662933,83.59173126614988,68.71949468848695,Repub
1077,County,"Lauderdale County, Alabama",26.486,73.484,57.077,40.416,57.56399999999999,40.689,47.175,18.328,47.915,18.109,52.632,23.501,52.37600000000001,15.794,63.37600000000001,12.092,56.642,14.552,68.685,30.138,57.985,40.528,61.237,36.704,35.469,62.685,81.771,17.039,79.013,19.656,21.098000000000006,78.288,51.038,38.507,68.593,30.009,42.493,29.45,63.4,17.646,51.166,37.986,44.694,30.831,53.737,46.125,34.654,53.006,51.393,36.283,56.017,27.754,60.831,25.084,62.03,24.164,46.934,53.067,51.74800000000001,8.214,"Lauderdale, AL",718.78,True,92729.0,39525.0,1674.0,9952.0,27899.0,0.7059,red,129.0088761512563,25.179000632511066,70.58570524984187,45.4067046173308,Repub
1079,County,"Lawrence County, Alabama",23.916,75.979,57.31100000000001,41.091,56.207,42.918,44.907,18.009,42.517,19.289,47.146,24.527,49.235,15.873,59.29,13.011,52.487,15.130999999999998,66.688,32.4,55.377,44.559,68.082,30.418000000000006,39.827,58.597,80.641,18.89,76.958,22.201,17.817,81.445,44.81399999999999,44.004,68.079,31.797,36.727,33.299,56.131,18.755,44.86600000000001,43.458,36.447,32.43,48.408,51.57899999999999,34.052,52.639,50.161,36.377,52.585,29.116,56.372,27.828000000000007,57.734,27.341,46.132,53.868,46.864,8.091000000000001,"Lawrence, AL",718.07,True,32924.0,14829.0,369.0,3627.0,10833.0,0.7305,red,45.85068308103666,24.458830669633823,73.0528019421404,48.59397127250658,Repub
1081,County,"Lee County, Alabama",30.237,69.726,61.968,36.506,63.999,35.308,51.50899999999999,15.705,51.194,15.843,57.915,19.535,57.676,12.849,66.925,10.697,60.107,12.534,71.702,27.448,62.191,37.446,59.122,39.767,33.773,65.11399999999999,84.45200000000001,14.901,81.041,18.073,22.455,76.805,53.549,36.563,73.384,26.454,47.212,26.28,69.09100000000001,13.472,52.88399999999999,37.115,50.565,26.906,57.361,42.565,37.37300000000001,51.398,55.702,32.651,60.43899999999999,24.031,64.35,21.823,65.035,21.96,52.018,47.982,57.08600000000001,6.994,"Lee, AL",615.55,True,164542.0,59191.0,3344.0,21230.0,34617.0,0.5848,red,267.30891073024134,35.86693923062628,58.48355324289165,22.616614012265373,Repub
1083,County,"Limestone County, Alabama",24.664,75.321,55.18600000000001,43.407,54.882,44.427,45.18,18.272,43.453,19.237,46.61,26.087,48.612,16.065,58.401,13.023,52.479,15.159,65.569,34.063,54.556,45.94600000000001,65.458,32.604,38.553,60.337,79.418,20.575,76.21300000000002,23.344,19.995,79.35300000000002,43.879,44.731,66.77199999999999,33.019,36.19,37.367,54.14,20.268,46.883,42.572,37.721,33.354,49.24800000000001,50.775,33.178000000000004,54.468,49.826,38.291,52.953,30.607,56.151,29.712,56.979,29.56,44.984,55.017,47.353,8.292,"Limestone, AL",607.08,True,98915.0,40294.0,1759.0,9468.0,29067.0,0.7214,red,162.93569216577714,23.497294882612795,72.13729091179827,48.63999602918548,Repub
1085,County,"Lowndes County, Alabama",24.625,75.342,70.495,26.553,65.399,32.981,61.885,9.646,59.652,9.96,63.589,12.421,66.02600000000001,7.171,70.721,7.747000000000001,63.55,8.81,74.914,23.674,65.37100000000001,34.666,58.525,39.455,31.26,67.581,84.463,14.613,81.52,17.288,13.008,85.946,59.64100000000001,31.655,83.652,16.162,54.041,14.897,69.62899999999999,6.524,53.078,36.169,44.583,18.85,62.953,37.086,46.51300000000001,32.98,62.341,18.447,64.506,13.439,65.992,13.126,67.672,13.057,60.7,39.302,59.452,4.521,"Lowndes, AL",725.03,True,9726.0,6684.0,50.0,4883.0,1751.0,0.262,blue,13.414617326179608,73.05505685218432,26.196888090963494,46.858168761220824,Demo
1087,County,"Macon County, Alabama",27.942,72.061,74.24,23.376,71.12100000000002,27.307,63.39100000000001,9.264,60.756,9.522,65.469,11.284,65.46300000000001,6.49,71.414,8.077,65.087,8.908999999999997,76.439,21.627,67.676,32.056,57.344,40.516,32.063,66.418,85.56200000000003,13.49,82.75,16.067,14.632,84.04799999999999,56.489,33.793,84.166,15.481,57.362,14.03,72.42,5.593,55.208,36.062,49.68,18.673,64.946,35.004,48.951,32.441,63.8,18.222,66.115,12.95,67.279,12.373,69.575,11.794,62.967,37.032,65.012,4.263,"Macon, AL",613.24,True,18068.0,9140.0,143.0,7566.0,1431.0,0.1566,blue,29.46317917944035,82.77899343544858,15.656455142231948,67.12253829321664,Demo
1089,County,"Madison County, Alabama",30.361,69.648,59.25,39.212,65.015,34.155,52.45399999999999,15.938,51.17,16.033,56.477,20.541,55.38,13.183,65.083,11.211,58.679,12.706,72.939,25.816,59.612,40.375,56.577,42.143,34.876999999999995,63.871,83.833,15.414,81.41,17.268,21.997,77.066,49.877,39.833,73.425,26.314,45.014,28.208,65.669,14.194,55.506,37.374,49.648,27.82,56.88,42.523,36.114,50.868,54.457,33.563,58.44,25.788,62.153,24.361,64.387,22.464,51.152,48.849,57.911,7.0,"Madison, AL",812.85,True,372909.0,163389.0,11047.0,62822.0,89520.0,0.5479,red,458.76730023989677,38.44934481513443,54.78949011255347,16.340145297419042,Repub
1091,County,"Marengo County, Alabama",24.989,74.992,66.971,30.814,64.64,33.887,55.545,13.246,51.665,14.015,57.565,16.7,58.665,10.285,65.82,10.08,59.264,11.712,71.732,26.735,63.153,36.77,64.314,33.817,36.647,62.099,83.23299999999998,16.045,80.227,18.696,15.951,82.92299999999999,49.698,38.887,77.543,22.067,47.413,21.978,64.683,10.313,47.54600000000001,41.275,40.718,25.328000000000007,55.167,44.898,40.005,42.091,55.562,26.798,58.472,19.894,60.399,19.11,62.177,19.004,55.12,44.88,56.299,5.869,"Marengo, AL",982.85,True,18863.0,10994.0,146.0,5615.0,5233.0,0.47600000000000003,purple,19.192145291753565,51.07331271602692,47.598690194651624,3.474622521375295,Demo
1093,County,"Marion County, Alabama",24.358,75.535,52.637,46.45,53.905,45.678,41.133,20.515,40.311,21.567,45.725,27.429,46.39100000000001,18.461,58.661,14.238,51.173,16.842,64.328,35.147,51.94,47.92,68.139,30.639,40.687,57.57100000000001,79.714,19.947,75.76,23.511,19.936,79.689,43.224,44.95399999999999,63.24800000000001,36.812,35.565,38.055,55.167,21.86,43.729,44.249,37.592,34.466,45.219,54.715,30.825,58.002,47.343,41.24,49.474,33.622,54.46,31.953000000000007,55.567,31.088,42.88,57.121,45.618,9.408,"Marion, AL",743.57,True,29709.0,12984.0,278.0,1432.0,11274.0,0.8683,red,39.95454362064096,11.028958718422674,86.82994454713494,75.80098582871227,Repub
1095,County,"Marshall County, Alabama",25.657,74.255,54.337,44.844,54.958,44.639,43.083,19.853,42.797,20.781,48.118,26.416,48.27,17.346,59.835,13.752,52.951,16.145,65.968,33.388000000000005,53.06,46.893,66.309,32.563,39.473,59.089,80.682,18.938,76.35300000000002,22.98,20.932,78.635,43.18600000000001,45.088,66.023,34.125,36.949,35.694,57.655,22.513,45.095,43.298,39.721,33.279,48.256,51.63399999999999,32.38,57.435,48.999,40.875,52.417,32.503,57.198,30.227,57.385,30.741,43.587,56.413,46.119,9.011,"Marshall, AL",623.16,True,96774.0,35316.0,1166.0,4917.0,29233.0,0.8278,red,155.29559021760062,13.92286782195039,82.77551251557368,68.85264469362329,Repub
1097,County,"Mobile County, Alabama",27.486,72.483,63.57,33.809,60.69600000000001,37.519,50.606,14.213,48.172,14.292,49.308,21.108,53.724,12.474,63.3,10.154,56.403,12.069,73.172,25.43,59.929,40.357,62.78100000000001,35.24,33.651,65.199,84.01700000000002,14.548,80.501,18.337,18.613,80.50399999999998,51.96100000000001,37.689,74.11399999999998,25.625,43.833,27.197,62.65,14.213,49.715,39.342,45.886,26.648000000000003,54.78,45.38,38.475,46.502,55.334,30.288,58.239,23.873,59.695,23.907,61.959,23.942,53.097,46.904,54.651,6.422999999999999,"Mobile, AL",1644.02,True,413210.0,172737.0,5435.0,72186.0,95116.0,0.5506,red,251.34122455931197,41.7895413258306,55.06405691889983,13.274515593069232,Repub
1099,County,"Monroe County, Alabama",24.59,75.384,63.113,34.641,62.135,36.411,53.0,15.186,52.34,14.794,54.452,18.343,55.878,11.974,62.902,11.049,56.14100000000001,13.179,71.143,27.499,60.37,38.95,60.165,37.974,35.128,63.183,81.437,17.599,79.445,19.212,16.533,82.456,52.481,36.951,74.807,24.639,46.478,24.053,63.042,12.479,48.84,40.315,43.857,25.922,55.479,44.492,37.599,44.398,53.452,29.131,57.105,21.851,59.794,20.072,61.362,20.426,52.468,47.533,54.26600000000001,6.574,"Monroe, AL",1034.53,True,20733.0,10271.0,144.0,4332.0,5795.0,0.5642,red,20.040984795027693,42.177003212929606,56.420991140103204,14.243987927173599,Repub
1101,County,"Montgomery County, Alabama",29.741,70.273,71.707,26.186,71.15100000000002,27.636,59.019,11.254,57.143,11.343,61.714,14.45,63.024,8.527000000000001,69.497,8.466000000000001,62.911,9.655,75.24600000000002,23.412,66.237,34.155,54.767,43.966,31.954,67.064,84.96799999999998,14.425,82.24799999999998,16.92,18.363,80.38,55.087,35.341,82.262,17.471,54.527,17.742,72.322,8.014,56.348,34.459,50.715,20.759,63.308,36.731,44.745,39.963,61.83,22.804,65.096,16.244,66.773,15.425999999999998,68.262,15.331,61.559,38.44,64.936,4.93,"Montgomery, AL",799.76,True,226486.0,95878.0,2959.0,58916.0,34003.0,0.3546,blue,283.1924577373212,61.44892467510795,35.46486159494358,25.984063080164375,Demo
1103,County,"Morgan County, Alabama",24.703000000000007,75.256,56.38,42.154,55.317,43.912,44.63800000000001,18.745,42.84,19.888,48.25899999999999,25.605,49.363,16.773,61.28100000000001,12.943,53.68600000000001,15.438,66.52199999999999,32.705,54.56100000000001,45.578,67.63600000000001,31.009,39.706,58.833,80.361,19.282,77.486,21.716,19.753,79.546,45.233,43.90600000000001,66.905,32.974000000000004,35.093,34.079,56.532,19.829,43.583,44.069,38.009,32.314,49.161,50.774,32.674,54.401,49.012,38.423,52.361,30.096,55.861,28.526,56.88399999999999,28.174,44.64100000000001,55.36,47.45399999999999,8.519,"Morgan, AL",599.06,True,119679.0,50644.0,1904.0,11254.0,37486.0,0.7402,red,199.77798551063339,22.221783429428953,74.01863991785798,51.79685648842903,Repub
1105,County,"Perry County, Alabama",27.107,72.87100000000002,71.725,25.986,70.294,28.113000000000003,61.282,10.461,58.514,10.755,63.352,12.458,64.41199999999999,7.4220000000000015,70.137,8.488999999999999,64.0,9.461,75.007,23.168000000000006,66.76100000000001,33.146,57.827,40.119,33.396,64.997,85.302,13.759,81.605,17.292,15.417,83.344,56.613,34.119,82.367,17.259,55.029,16.121,70.238,7.063,54.015,37.312,46.683,20.613000000000003,63.515,36.429,46.949,35.071,61.726000000000006,20.633000000000006,64.038,15.069,65.652,14.46,68.082,13.946,61.529,38.47,61.978,4.63,"Perry, AL",724.08,True,8923.0,5278.0,47.0,3824.0,1407.0,0.2666,blue,12.323223953154347,72.4516862447897,26.657824933687003,45.793861311102695,Demo
1107,County,"Pickens County, Alabama",26.626,73.314,64.321,34.023,64.47800000000001,34.536,53.25,13.824000000000002,50.207,14.513,55.07100000000001,18.286,57.755,10.987,64.744,10.38,59.56,11.786,70.215,28.535,61.244,38.605,62.51,35.777,35.529,63.052,83.398,15.889,79.062,20.058,18.15,80.998,51.774,37.523,75.40899999999998,24.374,47.107,23.516,65.324,11.735,50.857,38.986,43.33600000000001,25.329,56.874,43.049,40.217,44.192,56.822,27.676,58.775,21.237,61.132,20.21,63.152,19.448,53.87,46.13,56.056,6.145,"Pickens, AL",890.05,True,19930.0,9542.0,114.0,3972.0,5456.0,0.5718,red,22.39200044941295,41.62649339761057,57.17878851393837,15.552295116327805,Repub
1109,County,"Pike County, Alabama",28.951,71.002,63.45,34.77,64.413,34.639,53.433,14.573,54.137,13.768,58.197,17.882,58.799,11.479,66.223,10.307,59.776,11.97,72.395,26.454,61.19,37.993,55.749,42.589,31.185,67.14399999999999,83.12299999999998,15.834,80.392,18.361,19.965,79.258,56.73,32.688,76.032,23.671,50.229,22.345,67.493,11.786,52.963,36.004,50.42,23.784,59.008,40.906,39.931,45.55,57.18899999999999,28.671,61.067,21.302,64.205,19.235,65.23899999999999,19.043,54.661,45.34,56.875,6.3370000000000015,"Pike, AL",672.1,True,33114.0,13168.0,419.0,5056.0,7693.0,0.5842,red,49.26945395030501,38.39611178614824,58.42193195625759,20.02582017010935,Repub
1111,County,"Randolph County, Alabama",24.674,75.245,56.525,42.27,57.799,41.458,45.722,17.785999999999994,43.762,18.85,48.56399999999999,23.686,49.429,15.344,59.878,12.842,53.68600000000001,14.969,66.705,32.311,54.95399999999999,45.051,67.482,31.024,39.352,59.089,80.851,18.671,76.836,22.365,18.931,80.47,45.445,43.13800000000001,67.66,32.171,37.681,32.055,58.026,17.725,45.272,43.331,38.494,30.802,49.047,50.875,34.485,52.363,50.528,36.236,52.721,29.204,56.192,28.204,57.804,27.324,46.805,53.195,48.726000000000006,8.073,"Randolph, AL",584.11,True,22722.0,10187.0,191.0,2291.0,7705.0,0.7564,red,38.90020715276232,22.48944733483852,75.6356140178659,53.14616668302739,Repub
1113,County,"Russell County, Alabama",26.957,73.006,66.237,31.684,66.402,32.25,55.535,13.299,53.425,13.719,58.135,16.31,59.004,10.253,66.653,9.98,60.15600000000001,11.482,72.62899999999998,25.873,63.39100000000001,36.393,60.894,37.343,35.409,63.05,83.671,15.548,80.62,18.328,17.521,81.35600000000002,52.07,37.894,77.60600000000002,22.065,47.673,23.269,67.02199999999999,10.699000000000002,52.067,38.604,45.545,24.63,58.679,41.27,42.155,41.98,57.495,26.635,60.742,19.775,63.519,18.442,65.242,18.16,55.088,44.912,57.613,5.888,"Russell, AL",647.38,True,57961.0,19256.0,467.0,9579.0,9210.0,0.4783,purple,89.53165065340296,49.745533859576234,47.82924802658911,1.9162858329871213,Swing
1115,County,"St. Clair County, Alabama",24.56,75.365,54.519,44.441,53.985,45.502,43.269,19.68,42.933,20.738000000000003,47.168,26.49,48.147,17.91,59.441,13.97,52.746,16.427,65.667,33.705,53.90600000000001,45.856,67.309,31.526,40.663,57.581,80.024,19.688,76.26100000000002,23.062,20.053,79.48100000000002,44.289,44.27,65.843,34.225,36.277,36.378,58.06399999999999,20.842,43.21100000000001,44.651,36.376,34.493,46.485,53.448,32.312,55.40600000000001,48.302,39.459,51.612,31.578000000000007,56.08,29.752,56.87300000000001,29.487,43.237,56.764,45.851000000000006,9.022,"St. Clair, AL",653.61,True,89512.0,38400.0,1160.0,5589.0,31651.0,0.8242,red,136.95016906106088,14.5546875,82.42447916666666,67.86979166666666,Repub
1117,County,"Shelby County, Alabama",29.198,70.771,53.914,44.935,55.512,44.119,45.218,17.893,44.011,18.224,48.691,25.608,50.542,16.480999999999998,63.269,12.011,56.243,14.349,67.135,32.745,58.632,41.217,62.931,35.315,35.747,62.94600000000001,81.96600000000002,17.819000000000006,78.531,20.96,22.984,76.484,51.852,38.34,66.435,33.301,40.366,34.46,60.76300000000001,18.482,48.647,40.375,43.26600000000001,31.736,52.50100000000001,47.48,34.184,56.041,52.26600000000001,37.954,56.947,29.437,60.845,27.09,60.707,26.998,45.81100000000001,54.19,50.081,8.232000000000001,"Shelby, AL",809.53,True,217702.0,101254.0,5257.0,22977.0,73020.0,0.7212,red,268.92394352278484,22.692436842001303,72.11566950441464,49.42323266241334,Repub
1119,County,"Sumter County, Alabama",28.144,71.84100000000002,72.317,25.304,69.108,29.325,61.705,10.141,58.885,10.49,63.46100000000001,12.686,64.527,7.401,71.13,8.257,64.241,9.25,75.752,22.441,67.438,32.407,58.348,39.611,32.445,66.123,85.736,13.326,82.459,16.374000000000002,15.623,83.104,57.229,33.684,82.846,16.807000000000002,55.024,16.141,71.831,6.982,53.815,36.759,47.576,20.411,63.65,36.33,47.275,34.501999999999995,62.15,20.205,64.848,14.422,66.111,13.765999999999998,68.42,13.317,61.797,38.203,63.758,4.5539999999999985,"Sumter, AL",913.3,True,12427.0,6411.0,84.0,4746.0,1581.0,0.2466,blue,13.60670097448812,74.0290126345344,24.66073935423491,49.36827328029949,Demo
1121,County,"Talladega County, Alabama",25.204,74.732,61.163,36.901,59.111,39.866,50.815,14.671,49.918,15.343,54.843,19.796,55.565,12.337,64.544,10.642,57.00899999999999,12.348,70.47,28.555,59.701,40.058,62.918,35.628,35.594,63.026,81.768,17.694000000000006,79.072,19.997,17.44,81.832,52.973,37.128,72.535,27.302,43.0,26.595,61.922,13.753,48.37600000000001,40.132,41.952,26.843000000000004,53.683,46.367,37.471,47.661,54.788,30.213,57.726000000000006,22.889,61.006,21.706,61.659,22.214,50.81,49.191,51.799,6.7810000000000015,"Talladega, AL",760.25,True,79978.0,33407.0,672.0,12121.0,20614.0,0.6171,red,105.19960539296284,36.28281497889664,61.705630556470204,25.422815577573566,Repub
1123,County,"Tallapoosa County, Alabama",25.205,74.738,59.034,39.46,58.464,40.656,48.433,16.844,46.899,17.61,53.487,21.656,53.613,14.145,62.994,12.083,56.144,14.218,68.311,30.639,57.889,41.822,65.624,32.956,38.59,59.685,81.858,17.59,78.059,21.046,18.713,80.569,48.345,40.983,70.905,28.94,41.899,28.677,61.673,15.642,48.409,40.739,39.377,30.412,52.995,46.846,35.86199999999999,50.22,51.901,33.951,55.46,25.861,59.268,24.218000000000004,60.74,23.603,47.809,52.192,50.007,7.647,"Tallapoosa, AL",766.23,True,40367.0,19486.0,373.0,5519.0,13594.0,0.6976,red,52.6826148806494,28.322898491224468,69.76290670224776,41.4400082110233,Repub
1125,County,"Tuscaloosa County, Alabama",27.815,72.186,63.239,35.074,63.243,35.889,50.81800000000001,15.311,48.219,15.462,51.511,20.231,54.527,12.736,62.44,10.630999999999998,56.471,12.393,70.559,28.567,60.88,39.127,60.42,38.445,35.199,63.265,83.52799999999998,15.936,80.417,18.384,20.669,78.46600000000002,52.463,37.572,73.704,26.074,42.654,28.794,64.14399999999999,15.094,48.428,41.973,44.8,28.315,53.098,47.058,38.718,47.981,55.089,32.407,58.841,24.244,61.709,23.016,62.927,22.812,51.56100000000001,48.44,55.072,6.757999999999999,"Tuscaloosa, AL",1351.23,True,209355.0,82700.0,3215.0,31762.0,47723.0,0.5771,red,154.93661330787504,38.406287787182585,57.7061668681983,19.299879081015717,Repub
1127,County,"Walker County, Alabama",21.751,78.119,50.151,47.684,44.442,55.131,42.38399999999999,17.266,41.828,18.5,44.845,27.959,49.363,17.283,59.666,11.66,51.367,14.013,65.51899999999999,34.773,52.146,47.7,68.797,29.921,35.315,63.938,77.907,21.906,76.24600000000002,22.935,16.273,83.523,49.548,39.857,66.942,33.549,32.405,36.783,50.273,22.635,43.38,40.884,34.653,32.344,46.285,53.833,30.692,56.059,49.702,37.181,51.471,30.776,56.15600000000001,29.864,55.908,30.375,41.628,58.377,38.214,8.715,"Walker, AL",805.3,True,63521.0,29472.0,709.0,4497.0,24266.0,0.8234,red,78.87867875325966,15.258550488599349,82.335776330076,67.07722584147665,Repub
1129,County,"Washington County, Alabama",21.329,78.52600000000002,56.31,40.673,46.36600000000001,52.895,47.869,14.039,46.403,15.556,50.756,22.941,55.174,13.498,64.415,10.139,55.197,11.75,68.046,31.872,54.823,45.323,68.115,30.349,33.905,65.48,80.36,19.232,77.68,21.402,13.839,85.70200000000001,53.389,36.989,73.124,27.39,36.398,28.675,54.185,16.635,45.911,39.359,35.19,28.039,50.625,49.525,35.292,48.615,54.619,29.533,55.897,23.675,59.91,23.141,60.128,23.466,46.342,53.662,41.587,7.167999999999998,"Washington, AL",1088.54,True,16326.0,8533.0,117.0,2374.0,6042.0,0.7081,red,14.998070810443346,27.82139927340912,70.80745341614907,42.98605414273995,Repub
1131,County,"Wilcox County, Alabama",25.72,74.252,71.045,26.472,68.475,29.745,60.587,10.873,57.325,11.237,61.173,12.779000000000002,62.905,7.723,67.998,8.82,61.82,10.012,73.859,24.284,66.332,33.541,59.294,38.63,34.501999999999995,64.016,84.132,14.97,80.858,17.994,14.257,84.469,55.45399999999999,35.258,81.785,17.76,53.518,16.178,68.96600000000001,7.136,52.26,38.659,45.129,20.553,62.523,37.407,46.011,34.37,60.291,20.582,62.772,15.02,64.067,14.594,66.499,14.22,60.907,39.093,61.762,4.769,"Wilcox, AL",907.46,True,10373.0,6118.0,42.0,4339.0,1737.0,0.2839,blue,11.430806867520332,70.9218698921216,28.391631252043155,42.53023864007845,Demo
